Kassen-IK	Kassen Bezeichnung	PLZ	Ort	Straße
101520147	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101520352	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101520454	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101532301	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101536919	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101536920	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554718	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554730	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554752	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554763	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554785	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554821	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554832	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554843	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554876	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554898	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554923	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554967	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101554978	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101557608	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101557653	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560000	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560523	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560556	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560590	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560614	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560625	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560636	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560658	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560670	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560681	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560705	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560716	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560749	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560761	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560783	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560807	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560818	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560841	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560874	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560896	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560910	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560932	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560976	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101560987	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561056	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561125	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561136	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561216	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561238	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561249	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101561261	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101562570	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564399	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564413	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564446	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564457	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564468	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564479	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564491	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564505	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564527	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564550	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564572	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564583	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564594	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564607	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564641	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564674	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564721	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564754	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564834	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101564845	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566778	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566825	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566858	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566870	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566881	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101566994	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101567995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101568008	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101568075	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101569997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583622	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583633	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583644	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583699	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583713	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583724	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583735	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583746	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583779	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583791	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101583826	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101584166	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101584202	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101584213	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101585065	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101585087	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101585101	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101592235	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101592280	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101592612	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101767997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101769999	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101922859	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103067994	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103069996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103467998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103469990	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103724330	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
103728301	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104067996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104069998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104123437	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104124029	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104131368	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104136911	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104221619	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104224623	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104525068	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104525080	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104527231	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104624400	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104629508	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
104629699	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105067999	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105069991	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105167990	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105169992	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105230087	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105230098	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105320805	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105323535	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105328426	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105328437	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105328448	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105328459	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105330204	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105330215	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105330226	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105330453	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105334583	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105429872	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430056	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430114	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430249	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430250	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430307	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430396	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430409	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105430498	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105530320	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105723356	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105730037	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105830528	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105830540	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105830608	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105836717	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
105921210	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106020655	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106023705	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106029734	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106267993	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106269995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106367994	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106369996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106467995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106469997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106567996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106569998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106767998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106769990	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106835364	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106835375	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106836387	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106929904	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106932204	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
106935285	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107135212	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107135780	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107267995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107269997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107367996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107369998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107429741	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435306	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435408	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435419	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435420	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435590	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435603	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107435910	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107436158	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107531940	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107535396	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107535409	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107535864	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107536013	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107536024	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107536331	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107621415	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107629981	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107629992	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107635046	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107635353	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107635810	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107635832	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107822975	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107823603	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107828185	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107829712	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107829723	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107829734	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107835060	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107835139	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107835173	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107836232	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107867991	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107869993	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107929713	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
107929724	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108028407	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108035462	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108035952	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108036407	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108067995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108069997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108220764	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108367998	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108369990	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108532863	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108733309	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
108892095	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109132565	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109132725	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109367990	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109369992	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109567992	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109569994	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109721341	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109767994	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
109769996	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
660510096	DDG-Rechnungsprüfstelle	45141	Essen	Grabenstr. 102
661430080	Davaso GmbH	4315	Leipzig	Torgauer Platz 1-3
105379202	EINTRACHT	63150	Heusenstamm	AM LINDENBAUM 18
103600989	Feuerwehr	17489	Greifswald, Hansesta	Wolgaster Str. 63 B
103600843	Feuerwehr Hansestadt	23552	Lübeck	Fischstr. 2-6
121390059	Feuerwehr UK Meckl.-Vorp.	19061	Schwerin	Bertha-von-Suttner-S
120292321	Feuerwehr UK Meckl.-Vorp.	19061	Schwerin	Bertha-von-Suttner-S
121390026	Feuerwehr UK Meckl.-Vorp.	19061	Schwerin	Bertha-von-Suttner-S
120392333	Feuerwehr Unfallkasse NDS	30159	Hannover	Bertastraße 5
121690096	Feuerwehr-Unfall-Kasse	99086	Erfurt	Magdeburger Allee 4
121590040	Feuerwehr-Unfall-Kasse	99086	Erfurt	Magdeburger Allee 4
168140530	Freie Arzt und Medizinkasse	60320	Frankfurt am Main	Hansaallee 154
103601310	Freie Arzt und Medizinkasse	60320	Frankfurt am Main	Hansaallee 154
163601310	Freie Arzt und Medizinkasse	60320	Frankfurt am Main	Hansaallee 154
135280204	GEMEINDEVERW.SOZ.AMT	69488	Birkenau	HAUPTSTR.119
139380247	GEMEINDEVERW.SOZ.AMT	66352	Großrosseln	KLOSTERPLATZ 2-3
139380281	GEMEINDEVERW.SOZ.AMT	66292	Riegelsberg	SAARBRUECKER STR.31
134180302	GEMEINDEVERWALTUNG	52152	Simmerath	RATHAUS
139380270	Gemeindeverw. Soz. Amt	66287	Quierschied	Rathaus Str. 7
139380327	Gemeindeverw. Soz. Amt	66271	Kleinblittersdorf	Alte Schulstraße 5
134180404	Gemeindeverwaltung	52538	Selfkant	Am Rathaus 13
134180518	Gemeindeverwaltung	52393	Hürtgenwald	Rathaus
134180632	Gemeindeverwaltung	52393	Hürtgenwald	Rathaus
134680875	Gemeindeverwaltung	51484	Overath	Hauptstraße 10
135280168	Gemeindeverwaltung	65474	Bischofsheim	Schulstr. 13-15
135280259	Gemeindeverwaltung	64569	Nauheim	Weingartenstr. 46-50
590300321	Gesundheitsversorgung f.Papier	30451	Hannover	Windheimstr. 4
101570104	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
100171007	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
100571001	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
100971005	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
101371001	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
101571003	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
101771005	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
103071002	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
103471006	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
104071004	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
105071007	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
105171008	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
106271001	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
106371002	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
106471003	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
106571004	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
106771006	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
107271003	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
107371004	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
107871009	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
108071003	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
108371006	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
109371008	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
109571000	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
109771002	HEK-Hanseatische KK	22041	Hamburg	Wandsbeker Zollstr.
101568086	Hamburg-Münchener EK	70178	Stuttgart	Tübinger Str. 12-16
103170002	Handelskrankenkasse	28195	Bremen	Martinistr. 26
100186801	Handelskrankenkasse	28195	Bremen	Martinistr. 26
100586805	Handelskrankenkasse	28195	Bremen	Martinistr. 26
100986809	Handelskrankenkasse	28195	Bremen	Martinistr. 26
101386805	Handelskrankenkasse	28195	Bremen	Martinistr. 26
101586807	Handelskrankenkasse	28195	Bremen	Martinistr. 26
101786809	Handelskrankenkasse	28195	Bremen	Martinistr. 26
102400510	Handelskrankenkasse	28195	Bremen	Martinistr. 26
102800499	Handelskrankenkasse	28195	Bremen	Martinistr. 26
103086806	Handelskrankenkasse	28195	Bremen	Martinistr. 26
103486800	Handelskrankenkasse	28195	Bremen	Martinistr. 26
104086808	Handelskrankenkasse	28195	Bremen	Martinistr. 26
105086801	Handelskrankenkasse	28195	Bremen	Martinistr. 26
105186802	Handelskrankenkasse	28195	Bremen	Martinistr. 26
106286805	Handelskrankenkasse	28195	Bremen	Martinistr. 26
106386806	Handelskrankenkasse	28195	Bremen	Martinistr. 26
106486807	Handelskrankenkasse	28195	Bremen	Martinistr. 26
106586808	Handelskrankenkasse	28195	Bremen	Martinistr. 26
106786800	Handelskrankenkasse	28195	Bremen	Martinistr. 26
107286807	Handelskrankenkasse	28195	Bremen	Martinistr. 26
107386808	Handelskrankenkasse	28195	Bremen	Martinistr. 26
107886803	Handelskrankenkasse	28195	Bremen	Martinistr. 26
108086807	Handelskrankenkasse	28195	Bremen	Martinistr. 26
108386800	Handelskrankenkasse	28195	Bremen	Martinistr. 26
109386802	Handelskrankenkasse	28195	Bremen	Martinistr. 26
109586804	Handelskrankenkasse	28195	Bremen	Martinistr. 26
109786806	Handelskrankenkasse	28195	Bremen	Martinistr. 26
205313566	Hess.Ministerium f.Arbeit	65187	Wiesbaden	Dostojewskistr. 4
109500297	IKK Brandenburg-Berlin	14776	Brandenburg an der H	Sankt Annen Str. 28
109500275	IKK Brandenburg-Berlin	14776	Brandenburg an der H	Sankt Annen Str. 28
109500286	IKK Brandenburg-Berlin	14776	Brandenburg an der H	Sankt Annen Str. 28
109500300	IKK Brandenburg-Berlin	14776	Brandenburg an der H	Sankt Annen Str. 28
100602360	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
100602315	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
100602348	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
100602359	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
100702327	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
100802339	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
109702202	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
109702213	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
109702224	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
109702235	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
109702246	IKK Brandenburg-Berlin Ost	14776	Brandenburg an der H	Sankt Annen Str. 28
103500693	IKK Classic	44135	Dortmund	Burgwall 20
101003005	IKK Classic	44135	Dortmund	Burgwall 20
101534564	IKK Classic	44135	Dortmund	Burgwall 20
101900443	IKK Classic	44135	Dortmund	Burgwall 20
102100389	IKK Classic	44135	Dortmund	Burgwall 20
102100540	IKK Classic	44135	Dortmund	Burgwall 20
102700557	IKK Classic	44135	Dortmund	Burgwall 20
103500740	IKK Classic	44135	Dortmund	Burgwall 20
103500784	IKK Classic	44135	Dortmund	Burgwall 20
103500819	IKK Classic	44135	Dortmund	Burgwall 20
103500820	IKK Classic	44135	Dortmund	Burgwall 20
103500842	IKK Classic	44135	Dortmund	Burgwall 20
103500864	IKK Classic	44135	Dortmund	Burgwall 20
103500886	IKK Classic	44135	Dortmund	Burgwall 20
103500900	IKK Classic	44135	Dortmund	Burgwall 20
103500944	IKK Classic	44135	Dortmund	Burgwall 20
103500999	IKK Classic	44135	Dortmund	Burgwall 20
103501013	IKK Classic	44135	Dortmund	Burgwall 20
103501024	IKK Classic	44135	Dortmund	Burgwall 20
103501046	IKK Classic	44135	Dortmund	Burgwall 20
103501068	IKK Classic	44135	Dortmund	Burgwall 20
103529026	IKK Classic	44135	Dortmund	Burgwall 20
103700719	IKK Classic	44135	Dortmund	Burgwall 20
103700720	IKK Classic	44135	Dortmund	Burgwall 20
103700731	IKK Classic	44135	Dortmund	Burgwall 20
103700753	IKK Classic	44135	Dortmund	Burgwall 20
103700764	IKK Classic	44135	Dortmund	Burgwall 20
103700775	IKK Classic	44135	Dortmund	Burgwall 20
103700797	IKK Classic	44135	Dortmund	Burgwall 20
103700800	IKK Classic	44135	Dortmund	Burgwall 20
103700833	IKK Classic	44135	Dortmund	Burgwall 20
103700855	IKK Classic	44135	Dortmund	Burgwall 20
103700877	IKK Classic	44135	Dortmund	Burgwall 20
103700899	IKK Classic	44135	Dortmund	Burgwall 20
103700924	IKK Classic	44135	Dortmund	Burgwall 20
103700935	IKK Classic	44135	Dortmund	Burgwall 20
103700957	IKK Classic	44135	Dortmund	Burgwall 20
103700968	IKK Classic	44135	Dortmund	Burgwall 20
103700979	IKK Classic	44135	Dortmund	Burgwall 20
103700980	IKK Classic	44135	Dortmund	Burgwall 20
103701004	IKK Classic	44135	Dortmund	Burgwall 20
103701059	IKK Classic	44135	Dortmund	Burgwall 20
103701071	IKK Classic	44135	Dortmund	Burgwall 20
104001441	IKK Classic	44135	Dortmund	Burgwall 20
104101113	IKK Classic	44135	Dortmund	Burgwall 20
104101146	IKK Classic	44135	Dortmund	Burgwall 20
104201158	IKK Classic	44135	Dortmund	Burgwall 20
104201249	IKK Classic	44135	Dortmund	Burgwall 20
104401161	IKK Classic	44135	Dortmund	Burgwall 20
104401207	IKK Classic	44135	Dortmund	Burgwall 20
104401252	IKK Classic	44135	Dortmund	Burgwall 20
104401412	IKK Classic	44135	Dortmund	Burgwall 20
